Cause Name,Discovery Calendar Year,Discovery Date (Years),Fire Size Class,Statiscal Fire Cause,Fire Number,Latitude (Decimal Degrees),Longitude (Decimal Degrees),Month,Total Acres Burned,Fire Name
Lightning,"2,002","2,002",< 0.25 acres,1,236,34.3308,-111.0328,9,0,BUTTE
Lightning,"2,002","2,002",0.5 - 10 acres,1,27,44.0378,-111.0314,9,1,ERNEST LAKE
Arson,"2,002","2,002",< 0.25 acres,7,73,41.9444,-123.5017,9,0,PASSERBY
Lightning,"2,002","2,002",< 0.25 acres,1,88,47.7856,-116.5525,9,0,2 OF SPADES
Lightning,"2,002","2,002",< 0.25 acres,1,41,34.7031,-118.9389,9,0,GOLDHILL
Lightning,"2,002","2,002",0.5 - 10 acres,1,223,44.4042,-115.2628,9,0,MUFFLEY
Campfire,"2,002","2,002",< 0.25 acres,4,12,44.15,-71.1,9,0,EAST BRANCH TRAIL
Campfire,"2,002","2,002",< 0.25 acres,4,18,41.35,-106.35,9,0,NORTH TWIN LAKE
Campfire,"2,002","2,002",< 0.25 acres,4,25,46.6667,-122.475,9,0,NEWAUKUM LAKE
Debris Burning,"2,002","2,002",< 0.25 acres,5,136,46.085,-115.4939,9,0,FLU
Lightning,"2,002","2,002",< 0.25 acres,1,133,34.1656,-116.7031,9,0,BRUCE
Lightning,"2,002","2,002",< 0.25 acres,1,235,34.3294,-111.0197,9,0,HERMAN
Lightning,"2,002","2,002",0.5 - 10 acres,1,166,41.0475,-115.1103,9,4,ANGEL LAKE
Lightning,"2,002","2,002",< 0.25 acres,1,136,34.1719,-116.6775,9,0,LOWER
Railroad,"2,002","2,002",100 - 300 acres,6,85,43.7603,-122.4964,9,160,OFFICE BRIDGE
Debris Burning,"2,002","2,002",< 0.25 acres,5,43,40.4025,-121.3186,9,0,WARNER
Lightning,"2,002","2,002",< 0.25 acres,1,237,34.315,-111.0581,9,0,SCOUT
Lightning,"2,002","2,002",< 0.25 acres,1,59,48.4814,-117.335,9,0,WHEELER FIRE
Lightning,"2,002","2,002",< 0.25 acres,1,132,34.1356,-116.7667,9,0,FISH
Campfire,"2,002","2,002",< 0.25 acres,4,111,40.6692,-123.5092,9,0,CREEK
Campfire,"2,002","2,002",< 0.25 acres,4,119,48.8786,-115.1978,9,0,MARINERS HAVEN
Lightning,"2,002","2,002",< 0.25 acres,1,24,37.9681,-119.2683,9,0,ROOT
Lightning,"2,002","2,002",< 0.25 acres,1,71,37.9681,-119.2683,9,0,ROOT
Equipment Use,"2,002","2,002",< 0.25 acres,2,96,44.3117,-114.5431,9,0,THOMPSON CREEK
Campfire,"2,002","2,002",< 0.25 acres,4,44,40.4336,-121.1517,9,0,PROPANE
Campfire,"2,002","2,002",< 0.25 acres,4,110,40.3694,-123.3172,9,0,GLEN
Lightning,"2,002","2,002",< 0.25 acres,1,238,34.0422,-111.3058,9,0,BRADY
Lightning,"2,002","2,002",< 0.25 acres,1,72,43.9372,-110.3161,9,0,GRAVEL MOUNTAIN
Lightning,"2,002","2,002",< 0.25 acres,1,33,37.6528,-106.5781,9,0,MILLION SPOT
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,54,35.4681,-118.5853,9,1,BRECKENRIDGE
Miscellaneous,"2,002","2,002",< 0.25 acres,9,43,41.0022,-123.6472,9,0,CONCERNED
Lightning,"2,002","2,002",< 0.25 acres,1,228,32.6019,-108.4328,9,0,FERGUSON
Miscellaneous,"2,002","2,002",< 0.25 acres,9,55,35.5344,-118.6353,9,0,GARDEN
Lightning,"2,002","2,002",< 0.25 acres,1,175,35.8358,-106.5772,9,0,REDONDO GLASS
Campfire,"2,002","2,002",< 0.25 acres,4,31,36.4036,-106.2558,9,0,UNATTENDED CAMPFIRE1
Lightning,"2,002","2,002",< 0.25 acres,1,34,37.9369,-106.9231,9,0,STONE
Campfire,"2,002","2,002",< 0.25 acres,4,32,36.4125,-106.2592,9,0,UNATTENDED CAMPFIRE2
Lightning,"2,002","2,002",< 0.25 acres,1,147,44.5553,-118.4397,9,0,OR-MAF-273
Lightning,"2,002","2,002",< 0.25 acres,1,122,47.9189,-115.8617,9,0,LITTLE GEM
Campfire,"2,002","2,002",0.5 - 10 acres,4,272,35.2867,-111.6217,9,1,LABOR
Campfire,"2,002","2,002",< 0.25 acres,4,19,41.08,-106.1689,9,0,CLEARCUT
Campfire,"2,002","2,002",< 0.25 acres,4,33,36.4125,-106.2592,9,0,UNATTENED CAMPFIRE3
Campfire,"2,002","2,002",< 0.25 acres,4,123,48.4014,-115.5583,9,0,RACE TRACK #10
Miscellaneous,"2,002","2,002",< 0.25 acres,9,168,44.4514,-121.6514,9,0,1513
Lightning,"2,002","2,002",< 0.25 acres,1,239,33.8353,-110.9122,9,0,KNOLL
Lightning,"2,002","2,002",< 0.25 acres,1,121,48.1844,-115.9767,9,0,ROSS CREEK
Campfire,"2,002","2,002",< 0.25 acres,4,273,35.3133,-111.7517,9,0,MAG
Lightning,"2,002","2,002",< 0.25 acres,1,75,32.7033,-105.72,9,0,SPILLER
Lightning,"2,002","2,002",0.5 - 10 acres,1,244,33.8522,-110.9003,9,1,BILLY
Lightning,"2,002","2,002",< 0.25 acres,1,73,46.7394,-115.3786,9,0,ROCK CREEK
Lightning,"2,002","2,002",< 0.25 acres,1,129,48.6356,-115.0333,9,0,CAYUSE
Campfire,"2,002","2,002",< 0.25 acres,4,126,48.4175,-115.9506,9,0,JULY CREEK
Campfire,"2,002","2,002",< 0.25 acres,4,34,36.3958,-106.2464,9,0,UNATTENDED CAMPFIRE4
Lightning,"2,002","2,002",< 0.25 acres,1,67,48.8375,-118.5544,9,0,INCIDENT 171
Lightning,"2,002","2,002",0.5 - 10 acres,1,131,39.0394,-106.0142,9,1,BUFFALO
Lightning,"2,002","2,002",0.5 - 10 acres,1,42,44.2217,-114.6253,9,0,TORREY
Miscellaneous,"2,002","2,002",< 0.25 acres,9,134,34.2581,-116.8667,9,0,IMPERIAL
Campfire,"2,002","2,002",0.5 - 10 acres,4,25,41.2728,-111.65,9,6,MAGPIE
Lightning,"2,002","2,002",0.5 - 10 acres,1,147,36.2453,-115.6164,9,0,HARRIS MTN
Lightning,"2,002","2,002",0.5 - 10 acres,1,112,45.6364,-106.2031,9,4,DOUBLE COULEE
Lightning,"2,002","2,002",< 0.25 acres,1,58,48.7939,-117.5983,9,0,THE SMACKOUT FIRE
Lightning,"2,002","2,002",0.5 - 10 acres,1,32,45.5394,-110.3489,9,1,DAVIS CREEK
Campfire,"2,002","2,002",< 0.25 acres,4,70,38.6583,-120.3583,9,0,HAY FIRE
Campfire,"2,002","2,002",< 0.25 acres,4,224,44.49,-116.2572,9,0,RAGING INFERNO
Lightning,"2,002","2,002",< 0.25 acres,1,206,34.3719,-111,9,0,DAY
Lightning,"2,002","2,002",< 0.25 acres,1,207,34.37,-111.005,9,0,DAY
Campfire,"2,002","2,002",< 0.25 acres,4,93,34.1819,-112.3661,9,0,NEEDLE
Campfire,"2,002","2,002",< 0.25 acres,4,123,44.9642,-119.9081,9,0,WHEELER POINT
Miscellaneous,"2,002","2,002",< 0.25 acres,9,47,39.5336,-120.6,9,0,AHART
Smoking,"2,002","2,002",< 0.25 acres,3,71,38.6183,-119.9503,9,0,UPPER BLUE
Lightning,"2,002","2,002",0.5 - 10 acres,1,38,44.9547,-121.7544,9,2,NORTH
Lightning,"2,002","2,002",0.5 - 10 acres,1,146,44.2647,-118.2258,9,2,OR-MAF-274
Lightning,"2,002","2,002",0.5 - 10 acres,1,241,34.1686,-111.8353,9,0,DAY
Lightning,"2,002","2,002",100 - 300 acres,1,97,45.4503,-114.7517,9,103,NW HORSE
Lightning,"2,002","2,002",100 - 300 acres,1,102,31.8233,-109.3222,9,107,BUCKSKIN
Campfire,"2,002","2,002",< 0.25 acres,4,169,43.7706,-121.6644,9,0,1515
Campfire,"2,002","2,002",< 0.25 acres,4,35,36.3908,-106.2378,9,0,UNATTENDED CAMPFIRE5
Lightning,"2,002","2,002",0.5 - 10 acres,1,74,43.88,-110.2269,9,2,MUD LAKE
Equipment Use,"2,002","2,002",< 0.25 acres,2,69,37.2428,-119.5042,9,0,TRAILER
Lightning,"2,002","2,002",0.5 - 10 acres,1,242,34.2722,-111.4203,9,0,CRACKER
Lightning,"2,002","2,002",< 0.25 acres,1,90,43.3664,-122.3522,9,0,FAWN
Smoking,"2,002","2,002",< 0.25 acres,3,124,45.1694,-119.1303,9,0,POND
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,94,39.9672,-120.9511,9,1,NEWTON
Arson,"2,002","2,002",< 0.25 acres,7,154,34.6597,-118.4603,9,0,MATCHBOOK
Campfire,"2,002","2,002",< 0.25 acres,4,45,40.0342,-121.5022,9,0,CAMP
Lightning,"2,002","2,002",0.5 - 10 acres,1,137,46.25,-114.9367,9,3,NORTH MOOSE
Campfire,"2,002","2,002",< 0.25 acres,4,112,40.6689,-123.5086,9,0,SITE
Miscellaneous,"2,002","2,002",< 0.25 acres,9,44,41.3647,-123.4975,9,0,96
Lightning,"2,002","2,002",< 0.25 acres,1,76,33.3828,-105.7003,9,0,RUFUS
Lightning,"2,002","2,002",< 0.25 acres,1,155,34.4322,-117.7292,9,0,BUCKLEY
Campfire,"2,002","2,002",< 0.25 acres,4,60,40.6322,-110.9353,9,0,MURDOCK FLATS
Lightning,"2,002","2,002",0.5 - 10 acres,1,240,34.1175,-111.8186,9,3,LABOR
Miscellaneous,"2,002","2,002",< 0.25 acres,9,156,34.5767,-118.3817,9,0,SHOULDER
Miscellaneous,"2,002","2,002",< 0.25 acres,9,59,37.6022,-118.9017,9,0,HONDA
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,20,41.3192,-106.1586,9,2,LIBBY LOOP
Arson,"2,002","2,002",< 0.25 acres,7,132,48.4844,-115.2522,9,0,WARLAND FLATS #2
Arson,"2,002","2,002",< 0.25 acres,7,121,40.735,-122.2478,9,0,SILVER 1
Arson,"2,002","2,002",0.5 - 10 acres,7,123,40.7356,-122.2017,9,1,BOAT 1
Arson,"2,002","2,002",< 0.25 acres,7,122,40.7478,-122.2328,9,0,SILVER 3
Arson,"2,002","2,002",< 0.25 acres,7,124,40.7356,-122.2017,9,0,BOAT 2
Arson,"2,002","2,002",< 0.25 acres,7,125,40.7189,-122.2342,9,0,SILVER 2
Miscellaneous,"2,002","2,002",< 0.25 acres,9,128,48.3561,-115.9564,9,0,PONY MTN.
Miscellaneous,"2,002","2,002",< 0.25 acres,9,208,34.2864,-110.885,9,0,HIBACHI
Debris Burning,"2,002","2,002",< 0.25 acres,5,135,34.2583,-117.18,9,0,RAG
Miscellaneous,"2,002","2,002",< 0.25 acres,9,89,45.9589,-113.9372,9,0,BIG BULL
Smoking,"2,002","2,002",< 0.25 acres,3,26,45.9742,-121.77,9,0,DRY CREEK
Lightning,"2,002","2,002",< 0.25 acres,1,90,37.8778,-111.7375,9,0,WHITES FLAT
Smoking,"2,002","2,002",< 0.25 acres,3,50,48.2867,-117.1406,9,0,NO NAME #10
Lightning,"2,002","2,002",< 0.25 acres,1,72,46.6072,-115.4903,9,0,CLARK MTN.
Lightning,"2,002","2,002",< 0.25 acres,1,98,45.3369,-114.6917,9,0,PROCTOR
Campfire,"2,002","2,002",< 0.25 acres,4,81,47.3703,-121.2567,9,0,BOX CREEK
Campfire,"2,002","2,002",< 0.25 acres,4,274,35.33,-111.4933,9,0,50
Smoking,"2,002","2,002",< 0.25 acres,3,122,34.6742,-106.3672,9,0,ANDERSON
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,44,33.7397,-94.5581,9,1,TOM HIGHLINE
Lightning,"2,002","2,002",< 0.25 acres,1,60,48.765,-118.8242,9,0,INCIDENT 174
Lightning,"2,002","2,002",< 0.25 acres,1,91,37.8819,-111.7472,9,0,OIL WELL
Lightning,"2,002","2,002",< 0.25 acres,1,58,38.5497,-112.4419,9,0,MUD SPRINGS
Lightning,"2,002","2,002",10 - 100 acres,1,137,36.7347,-112.1503,9,30,ALTERNATE
Lightning,"2,002","2,002",< 0.25 acres,1,92,37.8722,-111.7617,9,0,SWITCHBACK
Lightning,"2,002","2,002",< 0.25 acres,1,95,37.9083,-111.7708,9,0,BECK RIDGE
Equipment Use,"2,002","2,002",0.5 - 10 acres,2,17,46.2703,-103.1847,9,0,HANG TRUCK
Equipment Use,"2,002","2,002",10 - 100 acres,2,2,44.1075,-123.9458,9,38,WILHELM CREEK
Lightning,"2,002","2,002",< 0.25 acres,1,74,46.3053,-115.7244,9,0,BRADY
Lightning,"2,002","2,002",< 0.25 acres,1,59,38.3244,-111.3722,9,0,TORREY
Arson,"2,002","2,002","> 5,000 acres",7,157,34.5864,-118.3253,9,"5,124",LEONA
Lightning,"2,002","2,002",< 0.25 acres,1,93,37.8792,-111.7792,9,0,WHITES CREEK
Miscellaneous,"2,002","2,002",< 0.25 acres,9,85,47.2383,-115.0478,9,0,SLOWAY
Campfire,"2,002","2,002",< 0.25 acres,4,53,43.6319,-85.8969,9,0,MINNIE LOGS
Campfire,"2,002","2,002",< 0.25 acres,4,70,37.41,-119.0728,9,0,SPRING
Campfire,"2,002","2,002",0.5 - 10 acres,4,37,38.9958,-86.3042,9,1,HICKORY 2
Miscellaneous,"2,002","2,002",< 0.25 acres,9,56,35.8006,-118.4503,9,0,CHIP
Lightning,"2,002","2,002",< 0.25 acres,1,135,46.1472,-114.9819,9,0,HALFWAY
Lightning,"2,002","2,002",< 0.25 acres,1,140,45.6589,-115.2289,9,0,SLIDE
Lightning,"2,002","2,002",0.5 - 10 acres,1,94,37.7003,-112.6044,9,0,COOPER KNOLL
Lightning,"2,002","2,002",< 0.25 acres,1,138,45.9686,-114.8314,9,0,ELEVATOR
Campfire,"2,002","2,002",< 0.25 acres,4,79,47.665,-120.895,9,0,EDNA LAKE
Lightning,"2,002","2,002",< 0.25 acres,1,73,43.2147,-110.7633,9,0,SWIFT
Campfire,"2,002","2,002",0.5 - 10 acres,4,36,38.9772,-86.2942,9,1,HICKORY RIDGE CAMPFI
Lightning,"2,002","2,002",0.5 - 10 acres,1,75,43.2128,-110.7631,9,0,BAILEY
Lightning,"2,002","2,002",< 0.25 acres,1,127,48.705,-115.205,9,0,N. MCGUIRE
Lightning,"2,002","2,002",< 0.25 acres,1,61,39.6628,-111.2153,9,0,TROUGH SPRINGS
Miscellaneous,"2,002","2,002",< 0.25 acres,9,44,39.5686,-106.0583,9,0,IRON SPRINGS
Campfire,"2,002","2,002",< 0.25 acres,4,275,35.0306,-111.7392,9,0,EDGE
Lightning,"2,002","2,002",< 0.25 acres,1,96,37.8389,-111.7622,9,0,N. CREEK RESERVOIR
Equipment Use,"2,002","2,002",0.5 - 10 acres,2,22,41.2017,-106.2008,9,0,ROAD 305
Miscellaneous,"2,002","2,002",< 0.25 acres,9,95,40.1503,-120.9511,9,0,ALTA2
Lightning,"2,002","2,002",< 0.25 acres,1,99,45.0667,-113.8667,9,0,SAL
Lightning,"2,002","2,002",< 0.25 acres,1,132,39.3189,-105.0525,9,0,BIRTHDAY
Lightning,"2,002","2,002",< 0.25 acres,1,133,39.3189,-105.0525,9,0,BIRTHDAY
Lightning,"2,002","2,002",< 0.25 acres,1,88,45.945,-113.6167,9,0,CLIFFORD
Lightning,"2,002","2,002",< 0.25 acres,1,139,45.9133,-115.975,9,0,SCHWARTZ CREEK
Lightning,"2,002","2,002",0.5 - 10 acres,1,80,46.8175,-115.1956,9,0,COMET CREEK
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,72,38.7839,-120.2339,9,2,FREDS
Debris Burning,"2,002","2,002",< 0.25 acres,5,73,38.9933,-120.7517,9,0,DUSTY
Lightning,"2,002","2,002",< 0.25 acres,1,89,47.1411,-114.3883,9,0,BANANA FIRE
Lightning,"2,002","2,002",< 0.25 acres,1,229,32.9669,-108.0678,9,0,CIRCLE
Miscellaneous,"2,002","2,002",< 0.25 acres,9,130,48.9833,-115.625,9,0,MCCHICK
Lightning,"2,002","2,002",< 0.25 acres,1,159,44.2069,-103.3853,9,0,STAGEBARN RIDGE
Lightning,"2,002","2,002",< 0.25 acres,1,76,46.4047,-115.5919,9,0,AUSTIN #2
Lightning,"2,002","2,002",< 0.25 acres,1,79,46.4231,-115.5944,9,0,SNOWY SUMMIT
Lightning,"2,002","2,002",0.5 - 10 acres,1,111,37.8908,-108.7389,9,2,GLADE SURPRISE
Lightning,"2,002","2,002",< 0.25 acres,1,75,46.3878,-115.62,9,0,AUSTIN RIDGE
Lightning,"2,002","2,002",< 0.25 acres,1,112,37.6569,-107.8161,9,0,CASCADE VILLAGE
Lightning,"2,002","2,002",< 0.25 acres,1,163,43.9917,-103.4267,9,0,SPRING CREEK #3
Lightning,"2,002","2,002",0.5 - 10 acres,1,123,34.1333,-107.9503,9,1,CROSBY
Lightning,"2,002","2,002",< 0.25 acres,1,77,46.4069,-115.4456,9,0,BOWL BUTTE
Lightning,"2,002","2,002",< 0.25 acres,1,162,43.9917,-103.4267,9,0,SPRING CREEK #2
Campfire,"2,002","2,002",< 0.25 acres,4,33,45.5586,-111.0139,9,0,PARLIAMENT
Lightning,"2,002","2,002",< 0.25 acres,1,78,46.3753,-115.69,9,0,CHAMOOK RIDGE
Lightning,"2,002","2,002",< 0.25 acres,1,164,44.1183,-103.4833,9,0,PACTOLA
Lightning,"2,002","2,002",< 0.25 acres,1,177,35.7181,-106.4517,9,0,707
Equipment Use,"2,002","2,002",< 0.25 acres,2,139,45.2006,-116.3175,9,0,LITTLE SALMON
Lightning,"2,002","2,002",< 0.25 acres,1,160,44.29,-103.8383,9,0,ICEBOX 2
Lightning,"2,002","2,002",0.5 - 10 acres,1,165,44.0167,-103.5433,9,1,HORSE CREEK
Arson,"2,002","2,002",100 - 300 acres,7,158,34.4297,-118.3489,9,100,QUARRY
Campfire,"2,002","2,002",< 0.25 acres,4,171,43.9825,-121.8256,9,0,1528
Lightning,"2,002","2,002",0.5 - 10 acres,1,56,38.1817,-83.3817,9,1,PAR 5
Lightning,"2,002","2,002",0.5 - 10 acres,1,144,45.8353,-114.985,9,0,SOUTH FORK
Lightning,"2,002","2,002",< 0.25 acres,1,82,46.8,-116.125,9,0,BLOODY RIDGE
Lightning,"2,002","2,002",0.5 - 10 acres,1,90,47.8,-115.9994,9,1,LITTLE SUNDAY
Lightning,"2,002","2,002",< 0.25 acres,1,161,44.2183,-104.04,9,0,STATE LINE
Miscellaneous,"2,002","2,002",< 0.25 acres,9,45,41.8836,-123.8208,9,0,TWENTY FOUR
Miscellaneous,"2,002","2,002",< 0.25 acres,9,38,38.0417,-86.6375,9,0,POISON CREEK
Lightning,"2,002","2,002",0.5 - 10 acres,1,14,46.3083,-110.5864,9,9,BOZEMAN FORK
Lightning,"2,002","2,002",< 0.25 acres,1,148,44.2144,-118.5817,9,0,OR-MAF-276
Lightning,"2,002","2,002",0.5 - 10 acres,1,141,45.6408,-115.6578,9,1,KELLY
Lightning,"2,002","2,002",< 0.25 acres,1,113,37.2739,-107.4144,9,0,FIRST NOTCH
Lightning,"2,002","2,002",< 0.25 acres,1,46,39.7461,-107.2117,9,0,LOWER SHORT
Arson,"2,002","2,002",0.5 - 10 acres,7,46,40.9422,-123.6281,9,2,STORAGE
Miscellaneous,"2,002","2,002",10 - 100 acres,9,43,44.0822,-115.0397,9,20,BARON LAKE
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,57,37.9806,-83.4472,9,2,DEVILS SPA
Lightning,"2,002","2,002",0.5 - 10 acres,1,35,37.1572,-106.2633,9,0,FLOP FIRE
Lightning,"2,002","2,002",< 0.25 acres,1,28,40.3731,-106.1494,9,0,EAST WILLOW
Equipment Use,"2,002","2,002",< 0.25 acres,2,159,34.1833,-118.1164,9,0,ELLIOT
Equipment Use,"2,002","2,002",< 0.25 acres,2,44,42.1958,-114.3508,9,0,2 FOOT
Arson,"2,002","2,002",0.5 - 10 acres,7,131,48.4964,-115.4131,9,1,UPPER JACKSON CREEK
Campfire,"2,002","2,002",0.5 - 10 acres,4,226,44.5867,-115.6514,9,2,CAMPFIRE
Lightning,"2,002","2,002",0.5 - 10 acres,1,76,43.2358,-109.9581,9,0,SALTLICK
Lightning,"2,002","2,002",< 0.25 acres,1,91,48.7114,-116.8653,9,0,SMOKEY BOTTLE
Lightning,"2,002","2,002",< 0.25 acres,1,141,33.5236,-116.5611,9,0,COYOTE
Lightning,"2,002","2,002",< 0.25 acres,1,176,35.7675,-106.5167,9,0,TOWER
Campfire,"2,002","2,002",0.5 - 10 acres,4,225,44.6169,-115.5608,9,0,LANDMARK
Lightning,"2,002","2,002",100 - 300 acres,1,52,39.3264,-107.3169,9,171,THOMPSON CREEK
Miscellaneous,"2,002","2,002",< 0.25 acres,9,39,38.2417,-86.6083,9,0,DOOLITTLE MILLS
Lightning,"2,002","2,002",10 - 100 acres,1,113,45.6508,-105.9967,9,12,LISCOM II
Lightning,"2,002","2,002",10 - 100 acres,1,47,40.8178,-111.8222,9,50,CITY CREEK
Equipment Use,"2,002","2,002",< 0.25 acres,2,60,37.6342,-119.0211,9,0,GUN MOUNT
Equipment Use,"2,002","2,002",< 0.25 acres,2,137,33.7042,-116.7417,9,0,BALD
Lightning,"2,002","2,002",< 0.25 acres,1,19,44.0186,-110.9456,9,0,HOMINY
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,19,46.67,-111.7367,9,0,JIMTOWN
Lightning,"2,002","2,002",< 0.25 acres,1,210,33.8567,-109.3572,9,0,OPEN DRAW 2
Lightning,"2,002","2,002",< 0.25 acres,1,178,35.8486,-106.3622,9,0,CANON
Lightning,"2,002","2,002",< 0.25 acres,1,124,33.9006,-107.4667,9,0,A.L.
Lightning,"2,002","2,002",< 0.25 acres,1,211,33.7083,-109.2583,9,0,BEAVER
Lightning,"2,002","2,002",< 0.25 acres,1,63,38.355,-109.0967,9,0,TROUGH DRAW
Lightning,"2,002","2,002",< 0.25 acres,1,61,48.8336,-118.7578,9,0,INCIDENT 175
Lightning,"2,002","2,002",< 0.25 acres,1,62,38.4061,-109.3447,9,0,SLAUGHTER
Lightning,"2,002","2,002",< 0.25 acres,1,88,47.1022,-113.1386,9,0,RED FIRE
Lightning,"2,002","2,002",0.5 - 10 acres,1,103,31.5164,-111.3422,9,1,CANINE
Lightning,"2,002","2,002",< 0.25 acres,1,276,35.245,-111.4092,9,0,RECYCLER
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,160,34.6164,-118.7131,9,2,NORTH
Debris Burning,"2,002","2,002",100 - 300 acres,5,47,45.5422,-111.5631,9,148,BEAR TRAP
Lightning,"2,002","2,002",0.5 - 10 acres,1,18,45.695,-102.1939,9,1,ROBEL
Lightning,"2,002","2,002",< 0.25 acres,1,19,45.8361,-102.5028,9,0,3B
Lightning,"2,002","2,002",< 0.25 acres,1,77,42.6294,-109.3594,9,0,MUD FIRE
Lightning,"2,002","2,002",10 - 100 acres,1,20,45.6847,-102.1333,9,88,PASTURE 9SW
Lightning,"2,002","2,002",10 - 100 acres,1,21,45.7333,-102.175,9,15,HUDGINS SPRING
Miscellaneous,"2,002","2,002",< 0.25 acres,9,277,35.1028,-111.6014,9,0,ECLIPSE
Arson,"2,002","2,002",< 0.25 acres,7,36,30.4933,-95.2733,9,0,ROAD 299
Lightning,"2,002","2,002",< 0.25 acres,1,138,33.5483,-116.4717,9,0,ROSE
Arson,"2,002","2,002",0.5 - 10 acres,7,139,34.2764,-117.51,9,1,OHIO
Lightning,"2,002","2,002",< 0.25 acres,1,18,42.5828,-111.6697,9,0,BURTON
Lightning,"2,002","2,002",0.5 - 10 acres,1,27,47.4667,-103.8875,9,5,QUINNEL RANCH
Lightning,"2,002","2,002",10 - 100 acres,1,22,47.35,-103.9667,9,25,METCALF
Lightning,"2,002","2,002",< 0.25 acres,1,78,42.8369,-109.5947,9,0,SODA LAKE
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,140,34.3425,-117.5206,9,0,NEBRASKA
Lightning,"2,002","2,002",< 0.25 acres,1,94,34.8503,-112.37,9,0,MULDOON
Miscellaneous,"2,002","2,002",< 0.25 acres,9,74,34.6275,-85.0978,9,0,JOHNS MTN
Lightning,"2,002","2,002",0.5 - 10 acres,1,29,40.2228,-107.3125,9,1,HARP
Lightning,"2,002","2,002",0.5 - 10 acres,1,45,48.3244,-92.0267,9,1,HAYSTACK FIRE
Lightning,"2,002","2,002",< 0.25 acres,1,86,47.8369,-114.7997,9,0,BASSOO
Arson,"2,002","2,002",0.5 - 10 acres,7,40,38.9822,-86.2319,9,1,TAYLOR
Miscellaneous,"2,002","2,002",< 0.25 acres,9,172,43.8217,-121.7433,9,0,1542
Lightning,"2,002","2,002",< 0.25 acres,1,40,44.9069,-121.9139,9,0,RHODY
Lightning,"2,002","2,002",0.5 - 10 acres,1,31,42.0581,-122.8092,9,0,BEAR
Lightning,"2,002","2,002",0.5 - 10 acres,1,173,43.7814,-121.3636,9,0,1543
Lightning,"2,002","2,002",< 0.25 acres,1,30,40.6925,-106.8569,9,0,GREENVILLE
Lightning,"2,002","2,002",0.5 - 10 acres,1,11,42.6333,-124.0017,9,1,SLIDER CREEK
Lightning,"2,002","2,002",< 0.25 acres,1,67,41.7625,-122.8783,9,0,GUMBOOT
Arson,"2,002","2,002",0.5 - 10 acres,7,35,36.3578,-82.1497,9,5,BISHOP
Lightning,"2,002","2,002",0.5 - 10 acres,1,12,42.6422,-124.0083,9,0,FALLEN SLIDER
Lightning,"2,002","2,002",< 0.25 acres,1,86,47.7833,-120.3567,9,0,MCKENZIE
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,161,34.5736,-118.6533,9,4,ELDERBERRY
Lightning,"2,002","2,002",0.5 - 10 acres,1,83,47.6217,-120.895,9,1,GRINDSTONE
Lightning,"2,002","2,002",< 0.25 acres,1,87,47.7767,-120.3133,9,0,MUD CREEK
Lightning,"2,002","2,002",< 0.25 acres,1,281,34.6167,-111.3397,9,0,FLEECE
Miscellaneous,"2,002","2,002",< 0.25 acres,9,162,34.3031,-118.2628,9,0,OTTIE
Lightning,"2,002","2,002",< 0.25 acres,1,245,33.8522,-110.9003,9,0,WILLOW
Lightning,"2,002","2,002",< 0.25 acres,1,247,34.1233,-110.915,9,0,NAIL
Lightning,"2,002","2,002",< 0.25 acres,1,246,34.1667,-110.8017,9,0,PAR
Lightning,"2,002","2,002",< 0.25 acres,1,32,42.8617,-122.5478,9,0,MURPHY'S
Lightning,"2,002","2,002",0.5 - 10 acres,1,33,42.8656,-122.5675,9,0,HALF DONE
Lightning,"2,002","2,002",< 0.25 acres,1,138,35.8075,-112.0969,9,0,RED
Campfire,"2,002","2,002",< 0.25 acres,4,179,35.825,-106.4367,9,0,LOSER
Campfire,"2,002","2,002",< 0.25 acres,4,180,35.8489,-106.7508,9,0,FORD
Lightning,"2,002","2,002",< 0.25 acres,1,113,41.1156,-122.4833,9,0,WHISKEY
Smoking,"2,002","2,002",0.5 - 10 acres,3,74,38.5022,-120.3003,9,0,ELLIS
Miscellaneous,"2,002","2,002",< 0.25 acres,9,79,43.4897,-110.9156,9,0,POWER POLE
Lightning,"2,002","2,002",< 0.25 acres,1,8,48.4083,-121.4,9,0,BETTY
Campfire,"2,002","2,002",< 0.25 acres,4,34,42.6333,-102.8033,9,0,CLIFFS LOG
Campfire,"2,002","2,002",< 0.25 acres,4,143,46.0867,-115.5167,9,0,FRAT
Campfire,"2,002","2,002",< 0.25 acres,4,2,43.6653,-72.8417,9,0,DEER LEAP
Lightning,"2,002","2,002",< 0.25 acres,1,80,44.4697,-121.9342,9,0,TONI LAKE
Campfire,"2,002","2,002",< 0.25 acres,4,86,44.3828,-121.9667,9,0,BIG LAKE 213
Lightning,"2,002","2,002",< 0.25 acres,1,97,43.1164,-122.8931,9,0,SMITH
